"ITTER107","Territorio","TIPO_DATO15","Tipo dato","SEXISTAT1","Sesso","CAUSEMORTE_SL","Causa iniziale di morte - European Short List","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITF41","Foggia","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2018","2018",25,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2019","2019",44,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2020","2020",29,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2021","2021",24,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2010","2010",31,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2011","2011",29,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2012","2012",25,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2013","2013",26,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2014","2014",32,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2015","2015",23,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2016","2016",35,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2017","2017",33,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2018","2018",35,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2019","2019",27,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2020","2020",36,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2021","2021",24,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2010","2010",16,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2011","2011",20,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2012","2012",11,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2013","2013",16,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2014","2014",23,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2015","2015",14,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2016","2016",12,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2017","2017",19,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2018","2018",24,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2019","2019",16,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2020","2020",28,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2021","2021",16,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2010","2010",16,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2011","2011",22,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2012","2012",20,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2013","2013",19,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2014","2014",15,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2015","2015",22,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2016","2016",28,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2017","2017",35,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2018","2018",20,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2019","2019",27,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2020","2020",22,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2021","2021",24,,
"ITF41","Foggia","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2010","2010",38,,
"ITF41","Foggia","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2011","2011",47,,
"ITF41","Foggia","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2012","2012",47,,
"ITF41","Foggia","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2013","2013",44,,
"ITF41","Foggia","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2014","2014",45,,
"ITF41","Foggia","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2015","2015",49,,
"ITF41","Foggia","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2016","2016",49,,
"ITF41","Foggia","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2017","2017",53,,
"ITF41","Foggia","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2018","2018",58,,
"ITF41","Foggia","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2019","2019",59,,
"ITF41","Foggia","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2020","2020",58,,
"ITF41","Foggia","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2021","2021",60,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2010","2010",235,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2011","2011",271,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2012","2012",268,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2013","2013",253,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2014","2014",262,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2015","2015",264,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2016","2016",253,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2017","2017",252,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2018","2018",293,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2019","2019",281,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2020","2020",273,,
"ITF41","Foggia","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2021","2021",254,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2010","2010",387,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2011","2011",388,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2012","2012",445,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2013","2013",384,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2014","2014",388,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2015","2015",403,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2016","2016",399,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2017","2017",391,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2018","2018",398,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2019","2019",385,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2020","2020",413,,
"ITF42","Bari","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2021","2021",373,,
"ITF41","Foggia","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2010","2010",124,,
"ITF41","Foggia","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2011","2011",162,,
"ITF41","Foggia","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2012","2012",145,,
"ITF41","Foggia","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2013","2013",147,,
"ITF41","Foggia","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2014","2014",140,,
"ITF41","Foggia","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2015","2015",178,,
"ITF41","Foggia","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2016","2016",183,,
"ITF41","Foggia","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2017","2017",202,,
"ITF41","Foggia","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2018","2018",185,,
"ITF41","Foggia","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2019","2019",179,,
"ITF41","Foggia","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2020","2020",199,,
"ITF41","Foggia","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2021","2021",185,,
"ITF41","Foggia","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2010","2010",377,,
"ITF41","Foggia","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2011","2011",412,,
"ITF41","Foggia","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2012","2012",383,,
"ITF41","Foggia","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2013","2013",343,,
"ITF41","Foggia","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2014","2014",336,,
"ITF41","Foggia","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2015","2015",435,,
"ITF41","Foggia","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2016","2016",423,,
"ITF41","Foggia","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2017","2017",441,,
"ITF41","Foggia","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2018","2018",432,,
"ITF41","Foggia","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2019","2019",397,,
"ITF41","Foggia","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2020","2020",461,,
"ITF41","Foggia","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2021","2021",412,,
"ITF42","Bari","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2010","2010",431,,
"ITF42","Bari","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2011","2011",445,,
"ITF42","Bari","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2012","2012",415,,
"ITF42","Bari","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2013","2013",360,,
"ITF42","Bari","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2014","2014",399,,
"ITF42","Bari","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2015","2015",453,,
"ITF42","Bari","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2016","2016",427,,
"ITF42","Bari","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2017","2017",503,,
"ITF42","Bari","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2018","2018",478,,
"ITF42","Bari","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2019","2019",513,,
"ITF42","Bari","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2020","2020",486,,
"ITF42","Bari","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2021","2021",460,,
"ITF41","Foggia","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2010","2010",76,,
"ITF41","Foggia","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2011","2011",81,,
"ITF41","Foggia","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2012","2012",66,,
"ITF41","Foggia","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2013","2013",71,,
"ITF41","Foggia","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2014","2014",66,,
"ITF41","Foggia","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2015","2015",80,,
"ITF41","Foggia","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2016","2016",99,,
"ITF41","Foggia","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2017","2017",106,,
"ITF41","Foggia","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2018","2018",83,,
"ITF41","Foggia","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2019","2019",86,,
"ITF41","Foggia","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2020","2020",92,,
"ITF41","Foggia","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2021","2021",91,,
"ITF41","Foggia","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2010","2010",258,,
"ITF41","Foggia","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2011","2011",244,,
"ITF41","Foggia","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2012","2012",210,,
"ITF41","Foggia","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2013","2013",200,,
"ITF41","Foggia","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2014","2014",182,,
"ITF41","Foggia","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2015","2015",231,,
"ITF41","Foggia","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2016","2016",233,,
"ITF41","Foggia","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2017","2017",245,,
"ITF41","Foggia","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2018","2018",215,,
